"","Region","Country","State","City","Month","Day","Year","AvgTemperature"
"956396","Europe","Switzerland","","Geneva",2,19,2013,-0.499999999999999
"956397","Europe","Switzerland","","Geneva",2,20,2013,1.27777777777778
"956398","Europe","Switzerland","","Geneva",2,21,2013,-0.388888888888889
"956399","Europe","Switzerland","","Geneva",2,22,2013,-2.16666666666667
"956400","Europe","Switzerland","","Geneva",2,23,2013,-2.88888888888889
"956401","Europe","Switzerland","","Geneva",2,24,2013,-2.05555555555556
"956402","Europe","Switzerland","","Geneva",2,25,2013,-2.22222222222222
"956403","Europe","Switzerland","","Geneva",2,26,2013,-2.55555555555556
"956404","Europe","Switzerland","","Geneva",2,27,2013,0.222222222222221
"956405","Europe","Switzerland","","Geneva",2,28,2013,0.611111111111112
"956406","Europe","Switzerland","","Geneva",3,1,2013,0.277777777777778
"956407","Europe","Switzerland","","Geneva",3,2,2013,1.72222222222222
"956408","Europe","Switzerland","","Geneva",3,3,2013,1.66666666666667
"956409","Europe","Switzerland","","Geneva",3,4,2013,1.38888888888889
"956410","Europe","Switzerland","","Geneva",3,5,2013,1.88888888888889
"956411","Europe","Switzerland","","Geneva",3,6,2013,5.11111111111111
"956412","Europe","Switzerland","","Geneva",3,7,2013,7.05555555555556
"956413","Europe","Switzerland","","Geneva",3,8,2013,6.5
"956414","Europe","Switzerland","","Geneva",3,9,2013,5.33333333333333
"956415","Europe","Switzerland","","Geneva",3,10,2013,6.38888888888889
"956416","Europe","Switzerland","","Geneva",3,11,2013,8.33333333333333
"956417","Europe","Switzerland","","Geneva",3,12,2013,7.66666666666667
"956418","Europe","Switzerland","","Geneva",3,13,2013,2.5
"956419","Europe","Switzerland","","Geneva",3,14,2013,0.111111111111113
"956420","Europe","Switzerland","","Geneva",3,15,2013,-0.611111111111112
"956421","Europe","Switzerland","","Geneva",3,16,2013,1.05555555555555
"956422","Europe","Switzerland","","Geneva",3,17,2013,4.94444444444444
"956423","Europe","Switzerland","","Geneva",3,18,2013,2.66666666666667
"956424","Europe","Switzerland","","Geneva",3,19,2013,6
"956425","Europe","Switzerland","","Geneva",3,20,2013,6.16666666666667
"956426","Europe","Switzerland","","Geneva",3,21,2013,6.61111111111111
"956427","Europe","Switzerland","","Geneva",3,22,2013,6.5
"956428","Europe","Switzerland","","Geneva",3,23,2013,6.77777777777778
"956429","Europe","Switzerland","","Geneva",3,24,2013,4.22222222222222
"956430","Europe","Switzerland","","Geneva",3,25,2013,2.94444444444444
"956431","Europe","Switzerland","","Geneva",3,26,2013,3
"956432","Europe","Switzerland","","Geneva",3,27,2013,4.11111111111111
"956433","Europe","Switzerland","","Geneva",3,28,2013,5.22222222222222
"956434","Europe","Switzerland","","Geneva",3,29,2013,3.77777777777778
"956435","Europe","Switzerland","","Geneva",3,30,2013,5.44444444444444
"956436","Europe","Switzerland","","Geneva",3,31,2013,5.27777777777778
"956437","Europe","Switzerland","","Geneva",4,1,2013,3.94444444444445
"956438","Europe","Switzerland","","Geneva",4,2,2013,6.22222222222222
"956439","Europe","Switzerland","","Geneva",4,3,2013,5.72222222222222
"956440","Europe","Switzerland","","Geneva",4,4,2013,6.16666666666667
"956441","Europe","Switzerland","","Geneva",4,5,2013,7.88888888888889
"956442","Europe","Switzerland","","Geneva",4,6,2013,8.33333333333333
"956443","Europe","Switzerland","","Geneva",4,7,2013,6.44444444444445
"956444","Europe","Switzerland","","Geneva",4,8,2013,5.5
"956445","Europe","Switzerland","","Geneva",4,9,2013,7.55555555555556
"956446","Europe","Switzerland","","Geneva",4,10,2013,11.2777777777778
"956447","Europe","Switzerland","","Geneva",4,11,2013,11.4444444444444
"956448","Europe","Switzerland","","Geneva",4,12,2013,10
"956449","Europe","Switzerland","","Geneva",4,13,2013,11.7222222222222
"956450","Europe","Switzerland","","Geneva",4,14,2013,13.2222222222222
"956451","Europe","Switzerland","","Geneva",4,15,2013,15.7222222222222
"956452","Europe","Switzerland","","Geneva",4,16,2013,16.8333333333333
"956453","Europe","Switzerland","","Geneva",4,17,2013,16.7222222222222
"956454","Europe","Switzerland","","Geneva",4,18,2013,18.8333333333333
"956455","Europe","Switzerland","","Geneva",4,19,2013,8.61111111111111
"956456","Europe","Switzerland","","Geneva",4,20,2013,6.44444444444445
"956457","Europe","Switzerland","","Geneva",4,21,2013,9.38888888888889
"956458","Europe","Switzerland","","Geneva",4,22,2013,10.2222222222222
"956459","Europe","Switzerland","","Geneva",4,23,2013,10.8333333333333
"956460","Europe","Switzerland","","Geneva",4,24,2013,13.4444444444444
"956461","Europe","Switzerland","","Geneva",4,25,2013,15.6111111111111
"956462","Europe","Switzerland","","Geneva",4,26,2013,15.2222222222222
"956463","Europe","Switzerland","","Geneva",4,27,2013,7.77777777777778
"956464","Europe","Switzerland","","Geneva",4,28,2013,6.66666666666667
"956465","Europe","Switzerland","","Geneva",4,29,2013,9.77777777777778
"956466","Europe","Switzerland","","Geneva",4,30,2013,12.2222222222222
"956467","Europe","Switzerland","","Geneva",5,1,2013,14.2777777777778
"956468","Europe","Switzerland","","Geneva",5,2,2013,14.0555555555556
"956469","Europe","Switzerland","","Geneva",5,3,2013,11.2777777777778
"956470","Europe","Switzerland","","Geneva",5,4,2013,12.2222222222222
"956471","Europe","Switzerland","","Geneva",5,5,2013,13.5555555555556
"956472","Europe","Switzerland","","Geneva",5,6,2013,13.3888888888889
"956473","Europe","Switzerland","","Geneva",5,7,2013,13.7777777777778
"956474","Europe","Switzerland","","Geneva",5,8,2013,15.6111111111111
"956475","Europe","Switzerland","","Geneva",5,9,2013,16.2222222222222
"956476","Europe","Switzerland","","Geneva",5,10,2013,12.6111111111111
"956477","Europe","Switzerland","","Geneva",5,11,2013,11.8888888888889
"956478","Europe","Switzerland","","Geneva",5,12,2013,10.4444444444444
"956479","Europe","Switzerland","","Geneva",5,13,2013,11.9444444444444
"956480","Europe","Switzerland","","Geneva",5,14,2013,16.1666666666667
"956481","Europe","Switzerland","","Geneva",5,15,2013,12.8888888888889
"956482","Europe","Switzerland","","Geneva",5,16,2013,10.6666666666667
"956483","Europe","Switzerland","","Geneva",5,17,2013,10.1666666666667
"956484","Europe","Switzerland","","Geneva",5,18,2013,11
"956485","Europe","Switzerland","","Geneva",5,19,2013,9.61111111111111
"956486","Europe","Switzerland","","Geneva",5,20,2013,11.8333333333333
"956487","Europe","Switzerland","","Geneva",5,21,2013,10.9444444444444
"956488","Europe","Switzerland","","Geneva",5,22,2013,11.0555555555556
"956489","Europe","Switzerland","","Geneva",5,23,2013,9.44444444444444
"956490","Europe","Switzerland","","Geneva",5,24,2013,8.05555555555556
"956491","Europe","Switzerland","","Geneva",5,25,2013,6.94444444444444
"956492","Europe","Switzerland","","Geneva",5,26,2013,8.55555555555556
"956493","Europe","Switzerland","","Geneva",5,27,2013,11.2777777777778
"956494","Europe","Switzerland","","Geneva",5,28,2013,12.1666666666667
"956495","Europe","Switzerland","","Geneva",5,29,2013,9.05555555555555
"956496","Europe","Switzerland","","Geneva",5,30,2013,10.5555555555556
"956497","Europe","Switzerland","","Geneva",5,31,2013,8.94444444444445
"956498","Europe","Switzerland","","Geneva",6,1,2013,11.6666666666667
"956499","Europe","Switzerland","","Geneva",6,2,2013,13.6666666666667
"956500","Europe","Switzerland","","Geneva",6,3,2013,13.7777777777778
"956501","Europe","Switzerland","","Geneva",6,4,2013,12.9444444444444
"956502","Europe","Switzerland","","Geneva",6,5,2013,16.6666666666667
"956503","Europe","Switzerland","","Geneva",6,6,2013,18.6111111111111
"956504","Europe","Switzerland","","Geneva",6,7,2013,18.5555555555556
"956505","Europe","Switzerland","","Geneva",6,8,2013,17.3333333333333
"956506","Europe","Switzerland","","Geneva",6,9,2013,14.3888888888889
"956507","Europe","Switzerland","","Geneva",6,10,2013,14.0555555555556
"956508","Europe","Switzerland","","Geneva",6,11,2013,16.7777777777778
"956509","Europe","Switzerland","","Geneva",6,12,2013,18.0555555555556
"956510","Europe","Switzerland","","Geneva",6,13,2013,20.0555555555556
"956511","Europe","Switzerland","","Geneva",6,14,2013,17.2777777777778
"956512","Europe","Switzerland","","Geneva",6,15,2013,21.7222222222222
"956513","Europe","Switzerland","","Geneva",6,16,2013,22.8888888888889
"956514","Europe","Switzerland","","Geneva",6,17,2013,23.8888888888889
"956515","Europe","Switzerland","","Geneva",6,18,2013,25.1111111111111
"956516","Europe","Switzerland","","Geneva",6,19,2013,24.6111111111111
"956517","Europe","Switzerland","","Geneva",6,20,2013,19.0555555555556
"956518","Europe","Switzerland","","Geneva",6,21,2013,18.7777777777778
"956519","Europe","Switzerland","","Geneva",6,22,2013,19.8888888888889
"956520","Europe","Switzerland","","Geneva",6,23,2013,17.8888888888889
"956521","Europe","Switzerland","","Geneva",6,24,2013,13.4444444444444
"956522","Europe","Switzerland","","Geneva",6,25,2013,13.8888888888889
"956523","Europe","Switzerland","","Geneva",6,26,2013,14.7222222222222
"956524","Europe","Switzerland","","Geneva",6,27,2013,13.2777777777778
"956525","Europe","Switzerland","","Geneva",6,28,2013,13.5
"956526","Europe","Switzerland","","Geneva",6,29,2013,13.6111111111111
"956527","Europe","Switzerland","","Geneva",6,30,2013,16.2222222222222
"956528","Europe","Switzerland","","Geneva",7,1,2013,18.6666666666667
"956529","Europe","Switzerland","","Geneva",7,2,2013,22
"956530","Europe","Switzerland","","Geneva",7,3,2013,17.7777777777778
"956531","Europe","Switzerland","","Geneva",7,4,2013,18.6666666666667
"956532","Europe","Switzerland","","Geneva",7,5,2013,19.3333333333333
"956533","Europe","Switzerland","","Geneva",7,6,2013,20.8333333333333
"956534","Europe","Switzerland","","Geneva",7,7,2013,21.7777777777778
"956535","Europe","Switzerland","","Geneva",7,8,2013,21.7222222222222
"956536","Europe","Switzerland","","Geneva",7,9,2013,22
"956537","Europe","Switzerland","","Geneva",7,10,2013,22.1666666666667
"956538","Europe","Switzerland","","Geneva",7,11,2013,21.8888888888889
"956539","Europe","Switzerland","","Geneva",7,12,2013,21.5
"956540","Europe","Switzerland","","Geneva",7,13,2013,21.2222222222222
"956541","Europe","Switzerland","","Geneva",7,14,2013,21.7222222222222
"956542","Europe","Switzerland","","Geneva",7,15,2013,22.0555555555556
"956543","Europe","Switzerland","","Geneva",7,16,2013,22.5555555555556
"956544","Europe","Switzerland","","Geneva",7,17,2013,20.8333333333333
"956545","Europe","Switzerland","","Geneva",7,18,2013,20.6111111111111
"956546","Europe","Switzerland","","Geneva",7,19,2013,20.4444444444444
"956547","Europe","Switzerland","","Geneva",7,20,2013,21.2777777777778
"956548","Europe","Switzerland","","Geneva",7,21,2013,23.5555555555556
"956549","Europe","Switzerland","","Geneva",7,22,2013,25
"956550","Europe","Switzerland","","Geneva",7,23,2013,24.3888888888889
"956551","Europe","Switzerland","","Geneva",7,24,2013,23.3888888888889
"956552","Europe","Switzerland","","Geneva",7,25,2013,25
"956553","Europe","Switzerland","","Geneva",7,26,2013,26
"956554","Europe","Switzerland","","Geneva",7,27,2013,26.7777777777778
"956555","Europe","Switzerland","","Geneva",7,28,2013,23.8888888888889
"956556","Europe","Switzerland","","Geneva",7,29,2013,17.5
"956557","Europe","Switzerland","","Geneva",7,30,2013,20.1666666666667
"956558","Europe","Switzerland","","Geneva",7,31,2013,21.1111111111111
"956559","Europe","Switzerland","","Geneva",8,1,2013,24.2222222222222
"956560","Europe","Switzerland","","Geneva",8,2,2013,25.3333333333333
"956561","Europe","Switzerland","","Geneva",8,3,2013,25.7222222222222
"956562","Europe","Switzerland","","Geneva",8,4,2013,24.2222222222222
"956563","Europe","Switzerland","","Geneva",8,5,2013,25.6666666666667
"956564","Europe","Switzerland","","Geneva",8,6,2013,24.1666666666667
"956565","Europe","Switzerland","","Geneva",8,7,2013,19.3888888888889
"956566","Europe","Switzerland","","Geneva",8,8,2013,18.8333333333333
"956567","Europe","Switzerland","","Geneva",8,9,2013,18.8888888888889
"956568","Europe","Switzerland","","Geneva",8,10,2013,19.5555555555556
"956569","Europe","Switzerland","","Geneva",8,11,2013,19.9444444444444
"956570","Europe","Switzerland","","Geneva",8,12,2013,21.2777777777778
"956571","Europe","Switzerland","","Geneva",8,13,2013,22.0555555555556
"956572","Europe","Switzerland","","Geneva",8,14,2013,18.0555555555556
"956573","Europe","Switzerland","","Geneva",8,15,2013,18.4444444444444
"956574","Europe","Switzerland","","Geneva",8,16,2013,21.0555555555556
"956575","Europe","Switzerland","","Geneva",8,17,2013,21.4444444444444
"956576","Europe","Switzerland","","Geneva",8,18,2013,22.6666666666667
"956577","Europe","Switzerland","","Geneva",8,19,2013,22.2777777777778
"956578","Europe","Switzerland","","Geneva",8,20,2013,19.5
"956579","Europe","Switzerland","","Geneva",8,21,2013,18.6666666666667
"956580","Europe","Switzerland","","Geneva",8,22,2013,18.6666666666667
"956581","Europe","Switzerland","","Geneva",8,23,2013,21.2222222222222
"956582","Europe","Switzerland","","Geneva",8,24,2013,17.8333333333333
"956583","Europe","Switzerland","","Geneva",8,25,2013,16.7777777777778
"956584","Europe","Switzerland","","Geneva",8,26,2013,16.2222222222222
"956585","Europe","Switzerland","","Geneva",8,27,2013,15.6666666666667
"956586","Europe","Switzerland","","Geneva",8,28,2013,17.1666666666667
"956587","Europe","Switzerland","","Geneva",8,29,2013,17.2777777777778
"956588","Europe","Switzerland","","Geneva",8,30,2013,17.9444444444444
"956589","Europe","Switzerland","","Geneva",8,31,2013,19.0555555555556
"956590","Europe","Switzerland","","Geneva",9,1,2013,18.1111111111111
"956591","Europe","Switzerland","","Geneva",9,2,2013,18.0555555555556
"956592","Europe","Switzerland","","Geneva",9,3,2013,17.3333333333333
"956593","Europe","Switzerland","","Geneva",9,4,2013,19.5555555555556
"956594","Europe","Switzerland","","Geneva",9,5,2013,21.2222222222222
"956595","Europe","Switzerland","","Geneva",9,6,2013,22.5
"956596","Europe","Switzerland","","Geneva",9,7,2013,19.6666666666667
"956597","Europe","Switzerland","","Geneva",9,8,2013,17
"956598","Europe","Switzerland","","Geneva",9,9,2013,16.0555555555556
"956599","Europe","Switzerland","","Geneva",9,10,2013,15.3333333333333
"956600","Europe","Switzerland","","Geneva",9,11,2013,12.8333333333333
"956601","Europe","Switzerland","","Geneva",9,12,2013,12.3333333333333
"956602","Europe","Switzerland","","Geneva",9,13,2013,14.5
"956603","Europe","Switzerland","","Geneva",9,14,2013,16.8333333333333
"956604","Europe","Switzerland","","Geneva",9,15,2013,15.7222222222222
"956605","Europe","Switzerland","","Geneva",9,16,2013,12.9444444444444
"956606","Europe","Switzerland","","Geneva",9,17,2013,11.6666666666667
"956607","Europe","Switzerland","","Geneva",9,18,2013,14.6666666666667
"956608","Europe","Switzerland","","Geneva",9,19,2013,14.1666666666667
"956609","Europe","Switzerland","","Geneva",9,20,2013,13.9444444444444
"956610","Europe","Switzerland","","Geneva",9,21,2013,13.8888888888889
"956611","Europe","Switzerland","","Geneva",9,22,2013,14.0555555555556
"956612","Europe","Switzerland","","Geneva",9,23,2013,14
"956613","Europe","Switzerland","","Geneva",9,24,2013,14.5
"956614","Europe","Switzerland","","Geneva",9,25,2013,17.1666666666667
"956615","Europe","Switzerland","","Geneva",9,26,2013,18.0555555555556
"956616","Europe","Switzerland","","Geneva",9,27,2013,17.3333333333333
"956617","Europe","Switzerland","","Geneva",9,28,2013,16.9444444444444
"956618","Europe","Switzerland","","Geneva",9,29,2013,16.0555555555556
"956619","Europe","Switzerland","","Geneva",9,30,2013,16.2777777777778
"956620","Europe","Switzerland","","Geneva",10,1,2013,16.5
"956621","Europe","Switzerland","","Geneva",10,2,2013,16.0555555555556
"956622","Europe","Switzerland","","Geneva",10,3,2013,15.3333333333333
"956623","Europe","Switzerland","","Geneva",10,4,2013,16.1111111111111
"956624","Europe","Switzerland","","Geneva",10,5,2013,15.6111111111111
"956625","Europe","Switzerland","","Geneva",10,6,2013,14.8333333333333
"956626","Europe","Switzerland","","Geneva",10,7,2013,14.8333333333333
"956627","Europe","Switzerland","","Geneva",10,8,2013,14.8888888888889
"956628","Europe","Switzerland","","Geneva",10,9,2013,14.0555555555556
"956629","Europe","Switzerland","","Geneva",10,10,2013,9.38888888888889
"956630","Europe","Switzerland","","Geneva",10,11,2013,7.66666666666667
"956631","Europe","Switzerland","","Geneva",10,12,2013,6.61111111111111
"956632","Europe","Switzerland","","Geneva",10,13,2013,10.1111111111111
"956633","Europe","Switzerland","","Geneva",10,14,2013,11.6666666666667
"956634","Europe","Switzerland","","Geneva",10,15,2013,12.6666666666667
"956635","Europe","Switzerland","","Geneva",10,16,2013,13.8888888888889
"956636","Europe","Switzerland","","Geneva",10,17,2013,12.9444444444444
"956637","Europe","Switzerland","","Geneva",10,18,2013,9.66666666666667
"956638","Europe","Switzerland","","Geneva",10,19,2013,13.2222222222222
"956639","Europe","Switzerland","","Geneva",10,20,2013,14.1666666666667
"956640","Europe","Switzerland","","Geneva",10,21,2013,12.7777777777778
"956641","Europe","Switzerland","","Geneva",10,22,2013,11.2222222222222
"956642","Europe","Switzerland","","Geneva",10,23,2013,13.0555555555556
"956643","Europe","Switzerland","","Geneva",10,24,2013,11.7222222222222
"956644","Europe","Switzerland","","Geneva",10,25,2013,12.5555555555556
"956645","Europe","Switzerland","","Geneva",10,26,2013,15.0555555555556
"956646","Europe","Switzerland","","Geneva",10,27,2013,17.3888888888889
"956647","Europe","Switzerland","","Geneva",10,28,2013,17.6666666666667
"956648","Europe","Switzerland","","Geneva",10,29,2013,10.8888888888889
"956649","Europe","Switzerland","","Geneva",10,30,2013,8.61111111111111
"956650","Europe","Switzerland","","Geneva",10,31,2013,7.83333333333333
"956651","Europe","Switzerland","","Geneva",11,1,2013,10.7222222222222
"956652","Europe","Switzerland","","Geneva",11,2,2013,14.6666666666667
"956653","Europe","Switzerland","","Geneva",11,3,2013,10.5555555555556
"956654","Europe","Switzerland","","Geneva",11,4,2013,8.66666666666667
"956655","Europe","Switzerland","","Geneva",11,5,2013,6.88888888888889
"956656","Europe","Switzerland","","Geneva",11,6,2013,12.0555555555556
"956657","Europe","Switzerland","","Geneva",11,7,2013,13.2777777777778
"956658","Europe","Switzerland","","Geneva",11,8,2013,11.9444444444444
"956659","Europe","Switzerland","","Geneva",11,9,2013,9.38888888888889
"956660","Europe","Switzerland","","Geneva",11,10,2013,7.5
"956661","Europe","Switzerland","","Geneva",11,11,2013,6.05555555555556
"956662","Europe","Switzerland","","Geneva",11,12,2013,3.66666666666667
"956663","Europe","Switzerland","","Geneva",11,13,2013,5.94444444444445
"956664","Europe","Switzerland","","Geneva",11,14,2013,5.5
"956665","Europe","Switzerland","","Geneva",11,15,2013,4.83333333333333
"956666","Europe","Switzerland","","Geneva",11,16,2013,4.77777777777778
"956667","Europe","Switzerland","","Geneva",11,17,2013,5.44444444444444
"956668","Europe","Switzerland","","Geneva",11,18,2013,5.77777777777778
"956669","Europe","Switzerland","","Geneva",11,19,2013,5.38888888888889
"956670","Europe","Switzerland","","Geneva",11,20,2013,1.94444444444444
"956671","Europe","Switzerland","","Geneva",11,21,2013,1.55555555555555
"956672","Europe","Switzerland","","Geneva",11,22,2013,1.33333333333333
"956673","Europe","Switzerland","","Geneva",11,23,2013,5.05555555555556
"956674","Europe","Switzerland","","Geneva",11,24,2013,6.55555555555555
"956675","Europe","Switzerland","","Geneva",11,25,2013,3.27777777777778
"956676","Europe","Switzerland","","Geneva",11,26,2013,1.44444444444445
"956677","Europe","Switzerland","","Geneva",11,27,2013,-0.833333333333333
"956678","Europe","Switzerland","","Geneva",11,28,2013,-0.722222222222223
"956679","Europe","Switzerland","","Geneva",11,29,2013,1.16666666666667
"956680","Europe","Switzerland","","Geneva",11,30,2013,2.33333333333333
"956681","Europe","Switzerland","","Geneva",12,1,2013,2.33333333333333
"956682","Europe","Switzerland","","Geneva",12,2,2013,1.38888888888889
"956683","Europe","Switzerland","","Geneva",12,3,2013,-1.5
"956684","Europe","Switzerland","","Geneva",12,4,2013,-1.5
"956685","Europe","Switzerland","","Geneva",12,5,2013,0.499999999999999
"956686","Europe","Switzerland","","Geneva",12,6,2013,1.72222222222222
"956687","Europe","Switzerland","","Geneva",12,7,2013,0.222222222222221
"956688","Europe","Switzerland","","Geneva",12,8,2013,-1.55555555555556
"956689","Europe","Switzerland","","Geneva",12,9,2013,-2.16666666666667
"956690","Europe","Switzerland","","Geneva",12,10,2013,-2.61111111111111
"956691","Europe","Switzerland","","Geneva",12,11,2013,-1.94444444444444
"956692","Europe","Switzerland","","Geneva",12,12,2013,-2.61111111111111
"956693","Europe","Switzerland","","Geneva",12,13,2013,-1.5
"956694","Europe","Switzerland","","Geneva",12,14,2013,-0.388888888888889
"956695","Europe","Switzerland","","Geneva",12,15,2013,-0.499999999999999
"956696","Europe","Switzerland","","Geneva",12,16,2013,-1.55555555555556
"956697","Europe","Switzerland","","Geneva",12,17,2013,-1.72222222222222
"956698","Europe","Switzerland","","Geneva",12,18,2013,0.499999999999999
"956699","Europe","Switzerland","","Geneva",12,19,2013,5.22222222222222
"956700","Europe","Switzerland","","Geneva",12,20,2013,4.38888888888889
"956701","Europe","Switzerland","","Geneva",12,21,2013,3.61111111111111
"956702","Europe","Switzerland","","Geneva",12,22,2013,7.55555555555556
"956703","Europe","Switzerland","","Geneva",12,23,2013,8.72222222222222
"956704","Europe","Switzerland","","Geneva",12,24,2013,12.2777777777778
"956705","Europe","Switzerland","","Geneva",12,25,2013,7.5
"956706","Europe","Switzerland","","Geneva",12,26,2013,2.22222222222222
"956707","Europe","Switzerland","","Geneva",12,27,2013,0.944444444444446
"956708","Europe","Switzerland","","Geneva",12,28,2013,2.72222222222222
"956709","Europe","Switzerland","","Geneva",12,29,2013,2.38888888888889
"956710","Europe","Switzerland","","Geneva",12,30,2013,1.05555555555555
"956711","Europe","Switzerland","","Geneva",12,31,2013,-0.277777777777778
"956712","Europe","Switzerland","","Geneva",1,1,2014,3.94444444444445
"956713","Europe","Switzerland","","Geneva",1,2,2014,5.05555555555556
"956714","Europe","Switzerland","","Geneva",1,3,2014,4.61111111111111
"956715","Europe","Switzerland","","Geneva",1,4,2014,5.55555555555556
"956716","Europe","Switzerland","","Geneva",1,5,2014,4.05555555555555
"956717","Europe","Switzerland","","Geneva",1,6,2014,2.44444444444444
"956718","Europe","Switzerland","","Geneva",1,7,2014,8.11111111111111
"956719","Europe","Switzerland","","Geneva",1,8,2014,8.72222222222222
"956720","Europe","Switzerland","","Geneva",1,9,2014,8.44444444444445
"956721","Europe","Switzerland","","Geneva",1,10,2014,7.61111111111111
"956722","Europe","Switzerland","","Geneva",1,11,2014,5.22222222222222
"956723","Europe","Switzerland","","Geneva",1,12,2014,3.61111111111111
"956724","Europe","Switzerland","","Geneva",1,13,2014,3.55555555555555
"956725","Europe","Switzerland","","Geneva",1,14,2014,4.33333333333333
"956726","Europe","Switzerland","","Geneva",1,15,2014,1.94444444444444
"956727","Europe","Switzerland","","Geneva",1,16,2014,3.72222222222222
"956728","Europe","Switzerland","","Geneva",1,17,2014,3.94444444444445
"956729","Europe","Switzerland","","Geneva",1,18,2014,3.88888888888889
"956730","Europe","Switzerland","","Geneva",1,19,2014,3.61111111111111
"956731","Europe","Switzerland","","Geneva",1,20,2014,4.22222222222222
"956732","Europe","Switzerland","","Geneva",1,21,2014,3.83333333333333
"956733","Europe","Switzerland","","Geneva",1,22,2014,3.88888888888889
"956734","Europe","Switzerland","","Geneva",1,23,2014,4.44444444444444
"956735","Europe","Switzerland","","Geneva",1,24,2014,2.83333333333333
"956736","Europe","Switzerland","","Geneva",1,25,2014,0.88888888888889
"956737","Europe","Switzerland","","Geneva",1,26,2014,4.88888888888889
"956738","Europe","Switzerland","","Geneva",1,27,2014,5.77777777777778
"956739","Europe","Switzerland","","Geneva",1,28,2014,0.88888888888889
"956740","Europe","Switzerland","","Geneva",1,29,2014,-0.111111111111111
"956741","Europe","Switzerland","","Geneva",1,30,2014,1.44444444444445
"956742","Europe","Switzerland","","Geneva",1,31,2014,0.944444444444446
"956743","Europe","Switzerland","","Geneva",2,1,2014,2.94444444444444
"956744","Europe","Switzerland","","Geneva",2,2,2014,3.66666666666667
"956745","Europe","Switzerland","","Geneva",2,3,2014,4.33333333333333
"956746","Europe","Switzerland","","Geneva",2,4,2014,4.16666666666667
"956747","Europe","Switzerland","","Geneva",2,5,2014,2.77777777777778
"956748","Europe","Switzerland","","Geneva",2,6,2014,2.77777777777778
"956749","Europe","Switzerland","","Geneva",2,7,2014,4.27777777777778
"956750","Europe","Switzerland","","Geneva",2,8,2014,4
"956751","Europe","Switzerland","","Geneva",2,9,2014,5.5
"956752","Europe","Switzerland","","Geneva",2,10,2014,3.5
"956753","Europe","Switzerland","","Geneva",2,11,2014,3.94444444444445
"956754","Europe","Switzerland","","Geneva",2,12,2014,5.55555555555556
"956755","Europe","Switzerland","","Geneva",2,13,2014,6.55555555555555
"956756","Europe","Switzerland","","Geneva",2,14,2014,4.66666666666667
"956757","Europe","Switzerland","","Geneva",2,15,2014,7.05555555555556
"956758","Europe","Switzerland","","Geneva",2,16,2014,4.5
"956759","Europe","Switzerland","","Geneva",2,17,2014,3.44444444444445
"956760","Europe","Switzerland","","Geneva",2,18,2014,4.33333333333333
"956761","Europe","Switzerland","","Geneva",2,19,2014,5.83333333333333
"956762","Europe","Switzerland","","Geneva",2,20,2014,6.72222222222222
"956763","Europe","Switzerland","","Geneva",2,21,2014,6
"956764","Europe","Switzerland","","Geneva",2,22,2014,5.27777777777778
"956765","Europe","Switzerland","","Geneva",2,23,2014,6.05555555555556
"956766","Europe","Switzerland","","Geneva",2,24,2014,4.55555555555556
"956767","Europe","Switzerland","","Geneva",2,25,2014,6.22222222222222
"956768","Europe","Switzerland","","Geneva",2,26,2014,4.61111111111111
"956769","Europe","Switzerland","","Geneva",2,27,2014,4.22222222222222
"956770","Europe","Switzerland","","Geneva",2,28,2014,4.38888888888889
"956771","Europe","Switzerland","","Geneva",3,1,2014,4.16666666666667
"956772","Europe","Switzerland","","Geneva",3,2,2014,5.44444444444444
"956773","Europe","Switzerland","","Geneva",3,3,2014,4.33333333333333
"956774","Europe","Switzerland","","Geneva",3,4,2014,4.5
"956775","Europe","Switzerland","","Geneva",3,5,2014,6.77777777777778
"956776","Europe","Switzerland","","Geneva",3,6,2014,6.88888888888889
"956777","Europe","Switzerland","","Geneva",3,7,2014,5.05555555555556
"956778","Europe","Switzerland","","Geneva",3,8,2014,7.11111111111111
"956779","Europe","Switzerland","","Geneva",3,9,2014,7.05555555555556
"956780","Europe","Switzerland","","Geneva",3,10,2014,7.16666666666667
"956781","Europe","Switzerland","","Geneva",3,11,2014,7.16666666666667
"956782","Europe","Switzerland","","Geneva",3,12,2014,7.05555555555556
"956783","Europe","Switzerland","","Geneva",3,13,2014,7.88888888888889
"956784","Europe","Switzerland","","Geneva",3,14,2014,8.61111111111111
"956785","Europe","Switzerland","","Geneva",3,15,2014,8.66666666666667
"956786","Europe","Switzerland","","Geneva",3,16,2014,10.3333333333333
"956787","Europe","Switzerland","","Geneva",3,17,2014,10.3888888888889
"956788","Europe","Switzerland","","Geneva",3,18,2014,12.5
"956789","Europe","Switzerland","","Geneva",3,19,2014,10.9444444444444
"956790","Europe","Switzerland","","Geneva",3,20,2014,10.7222222222222
"956791","Europe","Switzerland","","Geneva",3,21,2014,14
"956792","Europe","Switzerland","","Geneva",3,22,2014,8.38888888888889
"956793","Europe","Switzerland","","Geneva",3,23,2014,5.05555555555556
"956794","Europe","Switzerland","","Geneva",3,24,2014,4
"956795","Europe","Switzerland","","Geneva",3,25,2014,4.61111111111111
"956796","Europe","Switzerland","","Geneva",3,26,2014,6.44444444444445
"956797","Europe","Switzerland","","Geneva",3,27,2014,6.5
"956798","Europe","Switzerland","","Geneva",3,28,2014,8
